Age,Lat,Long
45,57.7105148,11.9066644
60,57.7093955,11.9064304
62,57.7093955,11.9064304
65,57.7093955,11.9064304
41,57.7093955,11.9064304
41,57.7093955,11.9064304
63,57.7093955,11.9064304
67,57.7130484,11.9073844
48,57.7130484,11.9073844
48,57.7130484,11.9073844
48,57.7130484,11.9073844
48,57.7130484,11.9073844
37,57.7130484,11.9073844
67,57.7130484,11.9073844
41,57.7130484,11.9073844
33,57.7130484,11.9073844
23,57.7130484,11.9073844
27,57.7124522,11.9072056
27,57.7124522,11.9072056
24,57.7124522,11.9072056
24,57.7124522,11.9072056
29,57.7124522,11.9072056
30,57.7124522,11.9072056
30,57.7124522,11.9072056
65,57.7124522,11.9072056
49,57.7124522,11.9072056
63,57.7124522,11.9072056
29,57.7124522,11.9072056
25,57.7124522,11.9072056
58,57.7122868,11.9071146
58,57.7122868,11.9071146
28,57.7122868,11.9071146
66,57.7122868,11.9071146
41,57.7122868,11.9071146
21,57.7122868,11.9071146
25,57.7122868,11.9071146
25,57.7122868,11.9071146
25,57.7122868,11.9071146
56,57.7122868,11.9071146
25,57.7122868,11.9071146
50,57.7122868,11.9071146
65,57.7122868,11.9071146
46,57.7122868,11.9071146
43,57.7122868,11.9071146
29,57.7122868,11.9071146
27,57.7122868,11.9071146
39,57.7100404,11.9063532
41,57.7100404,11.9063532
34,57.7100404,11.9063532
48,57.7100404,11.9063532
62,57.7100404,11.9063532
46,57.7094203,11.9062361
45,57.7094203,11.9062361
37,57.7094203,11.9062361
24,57.7094203,11.9062361
67,57.7094203,11.9062361
42,57.7094203,11.9062361
36,57.7094203,11.9062361
28,57.7094203,11.9062361
65,57.7094203,11.9062361
32,57.7094203,11.9062361
65,57.7105405,11.9064583
31,57.7105405,11.9064583
26,57.7105405,11.9064583
28,57.7105405,11.9064583
49,57.7105405,11.9064583
57,57.7105405,11.9064583
57,57.7105405,11.9064583
47,57.7105405,11.9064583
33,57.7105405,11.9064583
52,57.7110564,11.9065539
58,57.7110564,11.9065539
61,57.7110564,11.9065539
61,57.7110564,11.9065539
45,57.7110564,11.9065539
33,57.7110564,11.9065539
36,57.7110564,11.9065539
29,57.7110564,11.9065539
54,57.7110564,11.9065539
46,57.7110564,11.9065539
29,57.7110564,11.9065539
32,57.7092972,11.9061808
37,57.7092972,11.9061808
37,57.7092972,11.9061808
18,57.7092972,11.9061808
34,57.7092972,11.9061808
39,57.7092972,11.9061808
41,57.7092972,11.9061808
30,57.7092972,11.9061808
45,57.7092972,11.9061808
59,57.7091752,11.9061266
59,57.7091752,11.9061266
29,57.7091752,11.9061266
29,57.7091752,11.9061266
56,57.7091752,11.9061266
55,57.7215076,11.89609
53,57.7215076,11.89609
53,57.7312889,11.9035645
68,57.7543168,12.0224556
37,57.7133406,12.0418056
37,57.6992989,11.9659383
24,59.4344964,16.9650951
31,57.7096838,12.024493
38,57.72083,12.0369081
42,57.72083,12.0369081
42,57.719584,12.0376705
69,57.719584,12.0376705
27,57.6587829,12.0138951
51,57.6529872,11.9132883
61,57.6529872,11.9132883
42,57.6397553,11.9279803
45,57.7072508,12.7976299
60,59.5365583,12.7475859
26,57.712617,11.908242
26,57.762957,11.996285
32,57.6325652,11.9307842
32,55.7011753,13.1950625
32,57.70887,11.97456
68,57.70887,11.97456
21,55.7007705,13.195351
20,55.7007705,13.195351
37,55.6997942,13.1955422
27,57.70887,11.97456
27,55.7007705,13.195351
42,57.70887,11.97456
51,57.9279039,12.5321369
27,58.3524896,12.334716
27,57.7065466,11.9921902
65,57.6981852,11.9834479
65,56.080639,12.9266293
65,57.70887,11.97456
23,55.9676093,12.7624071
23,57.7019536,11.9738642
23,57.7019536,11.9738642
32,57.70887,11.97456
64,57.70887,11.97456
41,55.6061313,13.0113843
21,57.7049346,11.9115694
48,55.5861504,12.9784139
42,55.5683711,13.0237224
38,55.5463363,13.07998
23,55.5463363,13.07998
51,57.70887,11.97456
53,57.70887,11.97456
37,57.6992617,11.9540915
28,59.2815757,15.2276801
28,57.70887,11.97456
28,57.68711,11.9087205
28,57.70887,11.97456
68,55.5473111,14.3450048
52,57.8107512,12.0429885
47,59.3706709,18.0006685
38,59.4228401,16.4548706
45,57.7075712,11.9659218
38,59.4228401,16.4548706
38,57.7053546,11.9052929
57,57.7033861,11.904734
60,57.8103418,12.0428383
60,57.7033861,11.904734
60,57.714702,11.997975
35,59.3521861,18.0045454
29,59.8659356,17.6691892
30,57.6978848,11.9357364
18,57.7041055,11.9069887
18,57.70887,11.97456
43,59.293396,18.0487786
51,57.7041055,11.9069887
41,57.7007076,11.9512501
41,57.6778811,11.9975874
63,57.8103418,12.0428383
38,59.8615165,17.7057693
31,57.8179403,12.0325163
62,59.3096496,18.0664912
41,57.8107512,12.0429885
40,57.7033861,11.904734
40,59.293396,18.0487786
42,59.3706709,18.0006685
29,59.8659356,17.6691892
29,59.8659356,17.6691892
57,57.6950091,11.9870332
57,57.6950091,11.9870332
68,57.6950091,11.9870332
68,57.6950091,11.9870332
68,57.6950091,11.9870332
68,57.6950091,11.9870332
68,57.6950091,11.9870332
54,57.6950091,11.9870332
38,57.6950091,11.9870332
38,57.6950091,11.9870332
38,57.6950091,11.9870332
25,57.6950091,11.9870332
56,57.6950091,11.9870332
67,57.6950091,11.9870332
64,57.6950091,11.9870332
64,57.6950091,11.9870332
64,57.6950091,11.9870332
58,57.6950091,11.9870332
58,57.6950091,11.9870332
58,57.6950091,11.9870332
61,57.6950091,11.9870332
60,57.6950091,11.9870332
62,57.6950091,11.9870332
62,57.6950091,11.9870332
62,57.6950091,11.9870332
47,57.6911538,11.987599
35,57.6911538,11.987599
32,57.6911538,11.987599
32,57.6911538,11.987599
42,57.6911538,11.987599
25,57.6911538,11.987599
45,57.6911538,11.987599
45,57.6911538,11.987599
26,57.6911538,11.987599
28,57.6911538,11.987599
41,57.6911538,11.987599
22,57.6911538,11.987599
59,57.6909985,11.9878113
60,57.6909985,11.9878113
35,57.6909985,11.9878113
31,57.6909985,11.9878113
20,57.6909985,11.9878113
28,57.6909985,11.9878113
30,57.6909985,11.9878113
29,57.6909985,11.9878113
26,57.6909985,11.9878113
33,57.6909985,11.9878113
23,57.6909985,11.9878113
40,57.6909985,11.9878113
26,57.6909985,11.9878113
53,57.692747,11.986625
42,57.692747,11.986625
32,57.692747,11.986625
37,57.692747,11.986625
23,57.692747,11.986625
20,57.692747,11.986625
52,57.692747,11.986625
30,57.692747,11.986625
34,57.692747,11.986625
30,57.692747,11.986625
31,57.692747,11.986625
20,57.692747,11.986625
24,57.692747,11.986625
39,57.692747,11.986625
36,57.692747,11.986625
28,57.692747,11.986625
22,57.692747,11.986625
26,57.692747,11.986625
26,57.692747,11.986625
30,57.6925918,11.9868302
28,57.6925918,11.9868302
28,57.6925918,11.9868302
28,57.6925918,11.9868302
30,57.6925918,11.9868302
32,57.6925918,11.9868302
41,57.6959187,11.9794041
41,57.6962413,11.9795874
41,57.6962413,11.9795874
66,57.6959187,11.9794041
33,57.6959187,11.9794041
65,57.6959187,11.9794041
33,57.6959187,11.9794041
48,57.6959187,11.9794041
34,57.6959187,11.9794041
40,57.6959187,11.9794041
47,57.6959187,11.9794041
40,57.6962012,11.9795934
40,57.6962012,11.9795934
47,57.6960324,11.9796784
49,57.6960324,11.9796784
49,57.6962012,11.9795934
49,57.6962012,11.9795934
49,57.6960324,11.9796784
49,57.6960324,11.9796784
49,57.6962012,11.9795934
35,57.6960726,11.9796724
36,57.6960726,11.9796724
36,57.6962413,11.9795874
47,57.6959187,11.9794041
66,57.6959187,11.9794041
33,57.6959187,11.9794041
65,57.6959187,11.9794041
33,57.6959187,11.9794041
48,57.6959187,11.9794041
41,57.6959187,11.9794041
34,57.6959187,11.9794041
40,57.6959187,11.9794041
47,57.6959187,11.9794041
47,57.6958176,11.9783483
40,57.6962012,11.9795934
40,57.6962012,11.9795934
47,57.6960324,11.9796784
49,57.6960324,11.9796784
49,57.6962012,11.9795934
49,57.6962012,11.9795934
49,57.6960324,11.9796784
49,57.6960324,11.9796784
49,57.6962012,11.9795934
35,57.6960726,11.9796724
36,57.6960726,11.9796724
36,57.6962413,11.9795874
47,57.6959187,11.9794041
23,57.6954021,11.9449546
69,57.6954021,11.9449546
69,57.6954021,11.9449546
69,57.6954021,11.9449546
30,57.6954021,11.9449546
31,57.6953151,11.9449795
31,57.6953151,11.9449795
31,57.6953151,11.9449795
41,57.6953151,11.9449795
55,57.6953151,11.9449795
47,57.6953881,11.9447701
53,57.6953881,11.9447701
27,57.6953881,11.9447701
53,57.6953881,11.9447701
18,57.6953881,11.9447701
32,57.6953881,11.9447701
38,57.6952415,11.9449995
53,57.6952415,11.9449995
68,57.6952415,11.9449995
34,57.6952415,11.9449995
24,57.6953072,11.9447912
68,57.6953072,11.9447912
22,57.6953072,11.9447912
27,59.291766,18.25344
36,55.9336872,13.9720726
36,57.704051,12.017369
45,57.704051,12.017369
39,59.3656391,17.9495055
25,57.6955376,11.9681257
32,57.6931273,11.9371296
23,57.7132993,12.0132874
44,57.6924121,11.9260828
24,57.6955216,11.9225302
26,57.678573,12.00168
26,57.7401743,11.9929056
31,57.7328583,12.0267272
31,57.7389446,12.0531888
42,57.7426298,12.0548672
41,57.6577667,11.8882495
29,57.6390956,12.0350988
29,57.8694051,11.9935818
24,57.8785614,11.9957696
22,57.698666,11.9438486
41,58.5687437,16.244937
28,57.71174,12.002689
25,57.6987635,11.977824
20,57.70887,11.97456
20,57.6757012,11.9028703
20,57.7292903,11.931077
46,55.6045812,13.0012159
37,58.3490652,11.9354422
37,55.6166999,12.9774823
37,57.6992623,11.9581004
37,57.6624391,12.0088764
27,55.6045812,13.0012159
24,57.7068733,11.9740639
23,57.654343,12.0011769
44,57.70887,11.97456
24,57.6922942,11.9178518
33,57.7697903,14.1510555
27,57.6971938,11.9585707
24,57.7049098,11.9625458
23,57.7021387,11.9739623
27,57.1817816,14.0516828
29,57.3204711,17.0207961
27,57.70887,11.97456
27,57.7045747,11.9815084
27,57.7036237,11.992668
32,57.391463,14.6648347
32,56.6624682,16.3650527
41,57.4236603,15.0784972
29,57.70887,11.97456
26,55.5971478,12.9931351
26,57.7058021,11.9727359
23,57.7380557,11.9051587
32,55.9655095,12.7696053
25,57.70887,11.97456
23,55.6077145,13.0059666
25,57.70887,11.97456
26,59.4165179,13.546479
23,57.677183,11.885004
32,57.7105995,12.0196712
20,57.7297293,12.0133645
26,56.0346136,14.1637267
27,58.4034319,15.6067282
32,58.4182036,15.617043
27,57.694456,11.9631633
26,57.6941549,11.9536902
28,55.7064218,13.1965392
30,58.3653466,15.6972609
24,59.6147704,17.8222591
37,55.5906865,13.0260748
29,57.7229508,12.0110265
26,55.5832138,13.0234641
38,55.6158579,12.9884932
28,57.7047092,11.9711732
28,56.7320664,15.9424187
19,58.0395806,12.8186811
19,56.2060868,15.2724288
19,57.70887,11.97456
24,57.7040189,11.956492
24,57.7101401,12.0089158
67,56.6712002,16.3455537
38,57.70887,11.97456
34,59.3125759,18.0679161
35,59.3481137,18.0467373
44,62.3789127,17.3196964
26,59.3352697,18.0660695
26,58.3541939,11.2213857
24,59.3244818,18.0049511
22,57.70887,11.97456
26,57.699494,11.9671037
26,59.3156735,18.0664715
26,57.6987797,11.9316483
33,57.6986874,11.9686079
35,59.3156735,18.0664715
29,57.6789026,11.9052649
29,57.6870838,11.9736671
24,56.1619378,15.5899506
24,57.6980105,11.9664713
33,60.5015254,15.4622715
27,59.3100799,18.0803977
43,57.70887,11.97456
43,57.7227754,11.9065051
33,59.8704401,17.6278017
27,56.1641562,15.5849271
27,57.6830425,11.9256848
29,59.3364546,18.0521105
27,57.6934685,11.9467172
26,60.6765435,17.1456726
22,57.7098338,11.928898
28,57.7081775,12.9707622
22,57.6800538,11.9713993
27,57.6875827,11.9865432
60,57.70887,11.97456
29,59.3662231,17.9479843
24,57.729674,11.9246777
39,57.7182852,11.9140004
39,57.7064557,11.9458768
20,55.6045812,13.0012159
24,57.6985935,11.9514613
29,57.70887,11.97456
37,58.4929022,13.159399
67,57.7000631,11.9876028
30,56.6643241,12.8554669
30,57.7795471,14.1491083
20,57.7241822,12.9134396
21,57.7045747,11.9815084
21,57.6728823,11.8736861
30,56.2344037,12.8757042
67,56.903246,14.5554427
24,56.099909,12.7563299
39,56.0837105,12.6942526
22,56.069563,12.7013109
21,57.70887,11.97456
38,57.6473228,11.9109581
23,57.6994108,11.9669619
29,59.8600635,17.6475858
23,56.0478163,12.7404164
45,57.6992839,11.952357
24,57.7074157,11.9628631
22,56.8749003,14.828796
27,58.543584,15.0214454
23,57.6771744,11.90689
26,59.379707,13.4733162
21,57.7036277,11.9615471
57,59.3254003,18.0738243
33,57.6807524,11.9987925
22,55.6153347,13.0459977
25,55.5902436,13.0187129
25,56.1724037,14.8593922
23,57.6959903,11.9387765
46,57.7201375,12.0209678
25,55.6066634,13.0218397
25,56.1626947,13.7674539
23,57.7036089,12.0107237
68,59.3478622,18.05942
22,58.5814376,16.1892624
37,56.732911,15.9420297
37,59.2825544,15.1894577
20,57.70887,11.97456
27,57.7175504,12.0000054
28,57.716513,12.027064
25,59.3553018,17.8842049
36,59.341018,18.0830036
35,57.6982129,11.9538207
48,57.70887,11.97456
48,56.6716186,16.3700898
58,57.70887,11.97456
61,56.2128732,15.6475951
61,63.8363895,20.277104
30,59.3203243,18.0641555
37,59.3163515,18.0603988
25,57.7181181,12.0064684
25,59.347177,18.1007266
25,55.4335564,13.8425898
44,57.70887,11.97456
35,57.70887,11.97456
39,59.3425349,18.0732257
27,59.4169243,16.1009378
22,57.70887,11.97456
23,57.7077946,11.9678825
27,57.70887,11.97456
27,57.7239815,12.0184618
27,57.7081927,11.9446416
26,57.778327,14.1185132
31,57.7097506,11.9646451
22,55.7042158,13.190257
26,55.5959171,13.0211168
33,57.6818119,11.8972884
26,57.714951,12.0215317
25,59.3382436,18.0779957
21,59.6091057,16.5767943
21,57.6961915,11.9339151
34,55.8925466,12.8178152
39,57.7079022,11.9429626
26,59.2851739,17.9728732
27,57.7277148,11.9432772
27,57.7060454,11.9698717
45,57.7157165,12.0261253
45,57.7401743,11.9929056
45,57.7558415,11.9888137
64,57.693487,11.9689038
64,57.699414,11.949418
66,57.70887,11.97456
66,57.70887,11.97456
37,57.657317,11.9941401
59,57.1795364,14.0574312
41,57.705483,11.9680236
56,57.6538355,14.7106276
56,56.2458391,12.8643165
56,56.1301917,12.9248539
29,56.0562606,12.6964723
29,57.715381,11.9981094
30,56.0287336,12.7552659
58,57.7043244,11.9632208
22,57.6962913,11.9578073
22,57.70887,11.97456
38,57.7007076,11.9512501
31,57.6982963,11.9585903
31,55.5956096,13.0077826
25,57.6756576,11.8916774
23,57.6998256,11.9667764
23,57.70887,11.97456
31,57.70887,11.97456
27,57.7062252,11.9705599
27,65.8543714,23.1505667
28,59.333806,18.0256959
28,57.7071134,11.962431
24,59.3578793,17.9031093
24,59.3423314,18.0754163
49,59.8770226,17.6233743
49,57.71288,11.9938553
21,56.0474444,12.7229564
21,59.6149781,16.5604051
21,57.71288,11.9938553
28,57.70887,11.97456
28,57.7071134,11.962431
28,59.368186,17.9612882
67,57.7220413,11.9171637
67,57.6870875,11.9174325
67,57.7214311,12.0328555
67,57.7220232,12.0353199
66,57.1815192,14.0512852
66,56.448026,13.5931111
66,57.7615607,12.0706956
66,55.9664525,12.7742284
68,55.6965169,13.1895698
68,55.671555,13.0647234
67,55.5947029,13.0934898
68,59.3368219,18.06318
68,57.7151229,11.9759224
68,59.5958831,16.467805
68,57.9292953,12.5306553
25,57.7109805,11.9898526
31,57.710948,11.9909154
35,57.7100788,11.9931299
32,57.7100788,11.9931299
32,57.710647,11.993851
54,57.7106846,11.9946521
24,57.7106846,11.9946521
18,57.7106846,11.9946521
25,57.7070448,12.0009974
34,57.7380094,12.127252
34,57.7253447,12.0862463
34,58.0265558,12.1628653
34,57.7254441,12.0869086
34,57.6506906,11.8886048
34,57.70887,11.97456
34,57.70887,11.97456
34,57.70887,11.97456
21,56.0418451,12.7062846
68,57.6932879,11.6486491
68,56.029398,12.7291471
68,56.0286088,12.7309426
68,57.7178405,11.9441333
68,56.6915671,15.0207566
42,58.385694,15.6917633
69,56.4951411,15.1253632
69,57.70887,11.97456
68,60.6684275,17.1253078
68,60.6684275,17.1253078
68,57.7144241,11.9970265
55,60.6667589,17.1258826
55,59.1809065,18.1817264
42,63.7035305,20.3171504
42,63.7035305,20.3171504
42,60.6710587,17.1266268
55,59.3468571,18.003371
60,59.3453018,18.0015964
32,65.3091836,21.2320222
28,59.2040208,17.5922196
28,57.70887,11.97456
28,57.70887,11.97456
69,59.2040208,17.5922196
69,57.70887,11.97456
50,59.3455001,17.9998581
63,59.2040208,17.5922196
52,59.3460396,18.0020015
52,62.6369381,17.9521837
52,59.3468571,18.003371
57,59.3448807,17.9998417
46,60.6710587,17.1266268
44,59.3457338,18.0005256
24,59.3448807,17.9998417
29,57.7105257,11.9206713
23,57.7105257,11.9206713
38,57.7105257,11.9206713
34,57.7105257,11.9206713
43,57.7105257,11.9206713
27,57.7105257,11.9206713
31,57.7105499,11.9205066
51,57.7105499,11.9205066
48,57.7105499,11.9205066
46,57.7105499,11.9205066
27,57.7105499,11.9205066
29,57.7105707,11.9203642
29,57.7105707,11.9203642
36,57.7105707,11.9203642
50,57.7105707,11.9203642
56,57.7108532,11.9203778
29,57.7108532,11.9203778
30,57.7108532,11.9203778
38,57.7105945,11.9202036
31,57.7105945,11.9202036
26,57.7105945,11.9202036
59,57.7105945,11.9202036
30,57.7105945,11.9202036
53,57.7105945,11.9202036
26,57.7105945,11.9202036
44,57.7108749,11.9202301
42,57.7108749,11.9202301
36,57.7108749,11.9202301
49,57.7108749,11.9202301
46,57.7108749,11.9202301
41,57.7108957,11.9200869
27,57.7108957,11.9200869
65,57.7108957,11.9200869
42,57.7108957,11.9200869
39,57.7108957,11.9200869
30,57.7108957,11.9200869
29,57.7108957,11.9200869
28,57.7111741,11.9200849
29,57.7111741,11.9200849
32,57.7111741,11.9200849
30,57.7111741,11.9200849
32,57.7111741,11.9200849
28,57.7111741,11.9200849
37,57.7111741,11.9200849
32,57.7109165,11.9199432
31,57.7109165,11.9199432
29,57.7109165,11.9199432
31,57.7109165,11.9199432
27,57.7109165,11.9199432
30,57.7109165,11.9199432
44,57.7111932,11.9199537
41,57.7111932,11.9199537
31,57.7112135,11.9198138
29,57.7112135,11.9198138
65,57.7112135,11.9198138
58,57.7112135,11.9198138
52,57.7114965,11.9197942
55,57.7114965,11.9197942
68,57.7114965,11.9197942
55,57.7114965,11.9197942
34,57.7114965,11.9197942
38,57.7112351,11.9196651
34,57.7112351,11.9196651
33,57.7112351,11.9196651
30,57.7112351,11.9196651
30,57.7115147,11.9196683
30,57.7115147,11.9196683
60,57.7115147,11.9196683
60,57.7115147,11.9196683
63,57.7117976,11.9197645
51,57.7119277,11.9198034
64,57.7118643,11.9197844
57,57.7119898,11.9198217
66,57.7117565,11.9197288
20,57.7108704,11.9193016
25,57.7108704,11.9193016
48,57.7108704,11.9193016
59,57.7108704,11.9193016
58,57.7108704,11.9193016
23,57.7108704,11.9193016
20,57.7108704,11.9193016
20,57.7108704,11.9193016
20,57.7120346,11.9198126
55,57.7117729,11.9196482
69,57.7115364,11.9195182
63,57.7115364,11.9195182
37,57.7115364,11.9195182
33,57.7115364,11.9195182
26,57.7109364,11.9192715
68,57.7109364,11.9192715
42,57.7109364,11.9192715
34,57.7109364,11.9192715
62,57.7117817,11.9195369
59,57.7117817,11.9195369
45,57.7115631,11.9193593
26,57.7115631,11.9193593
39,57.7115631,11.9193593
66,57.7115631,11.9193593
67,57.7120596,11.9195194
53,57.7118905,11.9194501
43,57.7109572,11.9191207
55,57.7109572,11.9191207
31,57.7109572,11.9191207
30,57.7109572,11.9191207
20,57.7109572,11.9191207
62,57.712018,11.9194886
62,57.7119563,11.9194695
42,57.7112497,11.919115
45,57.7112497,11.919115
66,57.7109806,11.9189624
19,57.7109806,11.9189624
44,57.7109806,11.9189624
44,57.7109806,11.9189624
60,57.7109806,11.9189624
46,57.7109806,11.9189624
47,57.7112722,11.9189588
41,57.7112722,11.9189588
32,57.7112722,11.9189588
41,57.7119482,11.9190891
41,57.7119482,11.9190891
42,57.7119482,11.9190891
45,57.7119482,11.9190891
67,57.7119482,11.9190891
51,57.7119482,11.9190891
67,57.7119482,11.9190891
68,57.7112899,11.9188142
58,57.7112899,11.9188142
40,57.7112899,11.9188142
61,57.7112899,11.9188142
63,57.7112899,11.9188142
42,57.7120479,11.9189997
23,57.7120479,11.9189997
65,57.7120479,11.9189997
28,57.7120479,11.9189997
59,57.7120479,11.9189997
43,57.711311,11.9186641
45,57.711311,11.9186641
24,57.711311,11.9186641
24,57.7121396,11.918918
38,57.7121396,11.918918
33,57.7121396,11.918918
38,57.7121396,11.918918
28,57.7121396,11.918918
46,57.7118383,11.9185843
31,57.7118383,11.9185843
43,57.7118383,11.9185843
49,57.7118383,11.9185843
45,57.7118383,11.9185843
24,57.7118383,11.9185843
38,57.711907,11.9185241
38,57.711907,11.9185241
55,57.7119766,11.9184618
36,57.7119766,11.9184618
56,57.7119766,11.9184618
18,57.7119766,11.9184618
59,57.7119766,11.9184618
54,57.7120454,11.9184024
44,57.7121128,11.9183422
52,57.7121128,11.9183422
50,57.7121128,11.9183422
38,57.7121854,11.9182797
38,57.7121854,11.9182797
40,57.7121854,11.9182797
23,57.7124728,11.9179497
30,57.7125387,11.9179684
43,57.7125387,11.9179684
61,57.7125387,11.9179684
62,57.7125387,11.9179684
34,57.7126078,11.9179074
24,57.7126078,11.9179074
34,57.7126078,11.9179074
42,57.7126078,11.9179074
33,57.7126078,11.9179074
32,57.7126875,11.9178374
28,57.7126875,11.9178374
27,57.7126875,11.9178374
35,57.7126875,11.9178374
45,57.7126875,11.9178374
38,57.7127584,11.9177748
50,57.7127584,11.9177748
35,57.7127584,11.9177748
64,57.7127584,11.9177748
30,57.7116801,11.8879857
57,57.6596989,11.8769623
54,57.6596989,11.8769623
66,57.6595899,11.8775182
63,57.6595899,11.8775182
47,57.6595113,11.8769269
39,57.6595113,11.8769269
56,57.6593839,11.8774397
56,57.6593839,11.8774397
56,57.6592055,11.877426
56,57.6592055,11.877426
56,57.6589841,11.8773924
56,57.6589841,11.8773924
56,57.6590645,11.877017
56,57.6590645,11.877017
45,57.6587082,11.8769865
42,57.6587082,11.8769865
42,57.6589548,11.8767546
51,57.658746,11.8765881
21,57.658746,11.8765881
54,57.658746,11.8765881
22,57.658746,11.8765881
18,57.658746,11.8765881
18,57.6588843,11.8761124
44,57.6587409,11.8761697
48,57.6587409,11.8761697
51,57.6589686,11.8759923
48,57.6589686,11.8759923
48,57.6587787,11.8757713
48,57.6587787,11.8757713
62,57.6590811,11.8754267
65,57.6590811,11.8754267
57,57.6589306,11.8750137
57,57.6589306,11.8750137
43,57.6590648,11.8745788
41,57.6590542,11.8746075
42,57.6590542,11.8746075
42,58.2784148,12.2662314
68,58.2783884,12.2665034
61,57.70887,11.97456
52,57.70887,11.97456
25,57.70887,11.97456
25,57.70887,11.97456
66,58.2782328,12.2676381
43,57.70887,11.97456
46,57.70887,11.97456
48,58.2781467,12.2681133
66,58.2786541,12.2665613
67,58.2786541,12.2665613
67,58.2786214,12.2667792
25,58.2785946,12.2671732
23,58.2785946,12.2671732
23,58.2783359,12.2687702
23,58.2785544,12.2673451
23,58.2785544,12.2673451
44,58.2784258,12.268444
43,58.2784258,12.268444
66,58.2784954,12.268193
66,58.2787145,12.2678011
25,57.70887,11.97456
25,57.70887,11.97456
22,57.70887,11.97456
66,57.7117136,11.9191727
64,57.7117136,11.9191727
29,58.2788604,12.2672313
34,58.2788604,12.2672313
64,57.70887,11.97456
64,57.70887,11.97456
64,58.2790435,12.2680997
64,58.2790435,12.2680997
62,58.2791719,12.2673949
62,58.2791719,12.2673949
62,59.0393226,12.2287668
62,59.0393226,12.2287668
68,57.70887,11.97456
68,57.70887,11.97456
39,57.70887,11.97456
28,59.039277,12.2287357
61,59.0396367,12.2291215
58,59.0396367,12.2291215
58,59.0398302,12.2292204
58,57.7121608,11.9181034
58,57.7121608,11.9181034
61,57.7124728,11.9179497
61,59.0406273,12.2291168
60,59.0406341,12.2297209
67,57.711525,11.9192189
29,59.0408451,12.2299515
38,59.0410743,12.2295612
44,59.0410743,12.2295612
37,59.0413186,12.230395
37,59.0413186,12.230395
44,59.041404,12.2298229
45,59.041404,12.2298229
45,59.04147,12.2292477
45,59.04147,12.2292477
32,59.0416914,12.2298492
36,59.0416914,12.2298492
30,59.0417973,12.230764
31,59.0417973,12.230764
41,59.0419791,12.2298876
51,59.0419791,12.2298876
51,59.0421932,12.2299113
51,59.042164,12.230452
51,59.0421932,12.2299113
51,59.042164,12.230452
30,59.0424464,12.230508
32,59.0424464,12.230508
32,59.3243119,18.0702032
32,59.3243119,18.0702032
60,57.70887,11.97456
56,57.70887,11.97456
22,57.70887,11.97456
22,57.70887,11.97456
64,57.70887,11.97456
62,57.70887,11.97456
33,57.70887,11.97456
44,57.70887,11.97456
37,57.6872794,11.981973
66,57.6872794,11.981973
38,57.6872794,11.981973
38,57.6872794,11.981973
34,57.6872794,11.981973
34,57.6872794,11.981973
34,57.6872794,11.981973
42,57.6872794,11.981973
44,57.6872794,11.981973
32,57.6872794,11.981973
28,57.6872794,11.981973
31,57.6871394,11.9814265
30,57.6871394,11.9814265
29,57.6871394,11.9814265
24,57.6871394,11.9814265
31,57.6871394,11.9814265
55,57.6871394,11.9814265
34,57.6871394,11.9814265
35,57.68693,11.9808319
44,57.68693,11.9808319
22,57.68693,11.9808319
22,57.68693,11.9808319
39,57.68693,11.9808319
43,57.68693,11.9808319
53,57.68693,11.9808319
59,57.68693,11.9808319
65,57.6868228,11.9804469
53,57.6868228,11.9804469
56,57.6868228,11.9804469
49,57.6868228,11.9804469
30,57.6868228,11.9804469
38,57.6868228,11.9804469
36,57.6868228,11.9804469
53,57.6868228,11.9804469
53,57.6868228,11.9804469
59,57.6868228,11.9804469
36,57.6868228,11.9804469
36,57.6868228,11.9804469
48,57.6870144,11.9816324
43,57.6870144,11.9816324
39,57.6870144,11.9816324
32,57.6870144,11.9816324
23,57.6870144,11.9816324
27,57.6870144,11.9816324
37,57.6870144,11.9816324
54,57.6870144,11.9816324
27,57.6870144,11.9816324
68,57.6870144,11.9816324
68,57.6870144,11.9816324
41,57.6870144,11.9816324
26,57.6870144,11.9816324
25,57.6870144,11.9816324
25,57.6870144,11.9816324
47,57.6870144,11.9816324
24,57.6870144,11.9816324
26,57.6870144,11.9816324
25,57.6870144,11.9816324
25,57.6868282,11.9809077
48,57.6868282,11.9809077
62,57.6868282,11.9809077
33,57.6868282,11.9809077
65,57.6868282,11.9809077
27,57.6868282,11.9809077
63,57.6868992,11.9817276
24,57.6868992,11.9817276
20,57.6868992,11.9817276
21,57.6868992,11.9817276
42,57.6868992,11.9817276
34,57.6868992,11.9817276
27,57.6868992,11.9817276
37,57.6868992,11.9817276
55,57.6868992,11.9817276
25,57.6868992,11.9817276
24,57.6868992,11.9817276
29,57.6868992,11.9817276
39,57.686743,11.9809721
23,57.686743,11.9809721
28,57.686743,11.9809721
46,57.686743,11.9809721
33,57.686743,11.9809721
67,57.686743,11.9809721
41,57.686743,11.9809721
41,57.686743,11.9809721
37,57.6866517,11.9810423
30,57.6866517,11.9810423
28,57.6866517,11.9810423
38,57.6866517,11.9810423
30,57.6866517,11.9810423
34,57.6866517,11.9810423
37,57.6866517,11.9810423
26,57.6866517,11.9810423
27,57.6866517,11.9810423
21,57.6866517,11.9810423
28,57.686781,11.981825
41,57.686781,11.981825
20,57.686781,11.981825
24,57.686781,11.981825
22,57.686781,11.981825
